    0.00660    3.50075   10.57613    0.36508
    0.00665    3.58116   10.57613    0.34497
    0.00670    3.70176   10.57613    0.32487
    0.00675    3.82236   10.51583    0.28467
    0.00680    3.82236   10.65653    0.36508
    0.00685    3.84246   10.57613    0.30477
    0.00690    3.90276   10.57613    0.28467
    0.00695    4.04347   10.65653    0.34497
    0.00700    4.22437   10.57613    0.28467
    0.00705    4.22437   10.55603    0.28467
    0.00710    4.26457   10.61633    0.28467
    0.00715    4.20427   10.59623    0.28467
    0.00720    4.38518   10.65653    0.28467
    0.00725    4.46558   10.59623    0.28467
    0.00730    4.54598   10.61633    0.28467
    0.00735    4.54598   10.53593    0.28467
    0.00740    4.54598   10.57613    0.28467
    0.00745    4.66658   10.65653    0.34497
    0.00750    4.78719   10.61633    0.32487
    0.00755    4.86759   10.63643    0.30477
    0.00760    4.86759   10.65653    0.28467
    0.00765    4.88769   10.69673    0.28467
    0.00770    5.10879   10.57613    0.24447
    0.00775    5.16910   10.59623    0.26457
    0.00780    5.18920   10.57613    0.20427
    0.00785    5.18920   10.59623    0.28467
    0.00790    5.26960   10.61633    0.32487
    0.00795    5.37010   10.71683    0.34497
    0.00800    5.51080   10.57613    0.36508
    0.00805    5.51080   10.65653    0.28467
    0.00810    5.55100   10.65653    0.24447
    0.00815    5.59121   10.59623    0.28467
    0.00820    5.67161   10.65653    0.20427
    0.00825    5.85251   10.71683    0.34497
    0.00830    5.83241   10.65653    0.28467
    0.00835    5.83241   10.71683    0.30477
    0.00840    5.91281   10.65653    0.36508
    0.00845    6.01332   10.67663    0.28467
    0.00850    6.11382   10.61633    0.32487
    0.00855    6.23442   10.65653    0.30477
    0.00860    6.23442   10.65653    0.28467
    0.00865    6.25452   10.63643    0.30477
    0.00870    6.39523   10.57613    0.32487
    0.00875    6.47563   10.63643    0.36508
    0.00880    6.55603   10.65653    0.36508
    0.00885    6.55603   10.63643    0.42538
    0.00890    6.63643   10.57613    0.40528
    0.00895    6.79724   10.63643    0.38518
    0.00900    6.79724   10.57613    0.44548
    0.00905    6.95804   10.57613    0.48568
    0.00910    6.91784   10.53593    0.48568
    0.00915    6.95804   10.55603    0.52588
    0.00920    7.11884   10.49573    0.52588
    0.00925    7.19925   10.55603    0.52588
    0.00930    7.27965   10.57613    0.52588
    0.00935    7.21935   10.55603    0.44548
    0.00940    7.27965   10.49573    0.52588
    0.00945    7.44045   10.43543    0.50578
    0.00950    7.48065   10.49573    0.56608
    0.00955    7.58116   10.49573    0.60628
    0.00960    7.52085   10.49573    0.52588
    0.00965    7.60126   10.49573    0.58618
    0.00970    7.80226   10.45553    0.56608
    0.00975    7.82236   10.49573    0.62638
    0.00980    7.84246   10.41533    0.68668
    0.00985    7.92286   10.35502    0.54598
    0.00990    8.00327   10.45553    0.64648
    0.00995    8.00327   10.41533    0.66658
    0.01000    8.24447   10.41533    0.68668
    0.01005    8.20427   10.31482    0.68668
    0.01010    8.20427   10.33492    0.72688
    0.01015    8.34497   10.33492    0.74698
    0.01020    8.32487   10.33492    0.76709
    0.01025    8.42538   10.39523    0.76709
    0.01030    8.52588   10.29472    0.76709
    0.01035    8.56608   10.33492    0.84749
    0.01040    8.64648   10.25452    0.76709
    0.01045    8.72688   10.25452    0.76709
    0.01050    8.84749   10.25452    0.84749
    0.01055    8.88769   10.17412    0.78719
    0.01060    8.96809   10.17412    0.84749
    0.01065    8.96809   10.23442    0.78719
    0.01070    9.04849   10.21432    0.84749
    0.01075    9.10879   10.09372    0.78719
    0.01080    9.12889   10.01332    0.84749
    0.01085    9.14899   10.07362    0.78719
    0.01090    9.24950   10.01332    0.80729
    0.01095    9.28970    9.95301    0.84749
    0.01100    9.28970    9.93291    0.84749
    0.01105    9.30980    9.79221    0.76709
    0.01110    9.41030    9.77211    0.80729
    0.01115    9.47060    9.77211    0.82739
    0.01120    9.45050    9.77211    0.76709
    0.01125    9.55100    9.71181    0.84749
    0.01130    9.57111    9.65151    0.76709
    0.01135    9.61131    9.53090    0.82739
    0.01140    9.69171    9.61131    0.76709
    0.01145    9.75201    9.53090    0.76709
    0.01150    9.77211    9.53090    0.80729
    0.01155    9.75201    9.39020    0.76709
    0.01160    9.77211    9.28970    0.76709
    0.01165    9.79221    9.30980    0.76709
    0.01170    9.89271    9.32990    0.72688
    0.01175    9.85251    9.26960    0.74698
    0.01180    9.93291    9.20930    0.76709
    0.01185    9.93291    9.04849    0.74698
    0.01190    9.93291    9.08869    0.72688
    0.01195   10.01332    8.98819    0.70678
    0.01200   10.09372    8.96809    0.68668
    0.01205   10.07362    8.90779    0.68668
    0.01210   10.09372    8.88769    0.64648
    0.01215   10.07362    8.80729    0.68668
    0.01220   10.09372    8.80729    0.68668
    0.01225   10.17412    8.74698    0.62638
    0.01230   10.17412    8.60628    0.60628
    0.01235   10.17412    8.62638    0.60628
    0.01240   10.25452    8.56608    0.68668
    0.01245   10.25452    8.52588    0.62638
    0.01250   10.29472    8.48568    0.56608
    0.01255   10.33492    8.32487    0.58618
    0.01260   10.33492    8.24447    0.60628
    0.01265   10.39523    8.18417    0.58618
    0.01270   10.41533    8.24447    0.52588
    0.01275   10.39523    8.16407    0.52588
    0.01280   10.41533    8.00327    0.52588
    0.01285   10.47563    7.94296    0.50578
    0.01290   10.45553    7.84246    0.48568
    0.01295   10.47563    7.86256    0.50578
    0.01300   10.41533    7.84246    0.44548
    0.01305   10.49573    7.74196    0.40528
    0.01310   10.45553    7.56106    0.44548
    0.01315   10.49573    7.66156    0.50578
    0.01320   10.49573    7.52085    0.44548
    0.01325   10.49573    7.52085    0.44548
    0.01330   10.53593    7.40025    0.44548
    0.01335   10.57613    7.33995    0.44548
    0.01340   10.57613    7.27965    0.52588
    0.01345   10.57613    7.27965    0.44548
    0.01350   10.53593    7.19925    0.36508
    0.01355   10.51583    7.19925    0.38518
    0.01360   10.57613    6.95804    0.44548
    0.01365   10.57613    6.95804    0.42538
    0.01370   10.53593    6.99824    0.40528
    0.01375   10.63643    6.87764    0.36508
    0.01380   10.57613    6.79724    0.36508
    0.01385   10.57613    6.69673    0.36508
    0.01390   10.65653    6.67663    0.40528
    0.01395   10.59623    6.63643    0.36508
    0.01400   10.57613    6.55603    0.36508
    0.01405   10.65653    6.39523    0.36508
    0.01410   10.61633    6.27462    0.36508
    0.01415   10.59623    6.25452    0.36508
    0.01420   10.65653    6.23442    0.36508
    0.01425   10.59623    6.19422    0.30477
    0.01430   10.69673    6.07362    0.28467
    0.01435   10.65653    5.93291    0.36508
    0.01440   10.57613    5.83241    0.36508
    0.01445   10.65653    5.93291    0.30477
    0.01450   10.65653    5.87261    0.28467
    0.01455   10.59623    5.75201    0.28467
    0.01460   10.73693    5.67161    0.28467
    0.01465   10.71683    5.61131    0.30477
    0.01470   10.69673    5.63141    0.32487
    0.01475   10.67663    5.55100    0.34497
    0.01480   10.65653    5.43040    0.28467
    0.01485   10.71683    5.28970    0.32487
    0.01490   10.69673    5.26960    0.28467
    0.01495   10.73693    5.32990    0.34497
    0.01500   10.65653    5.18920    0.28467
    0.01505   10.65653    5.10879    0.34497
    0.01510   10.73693    4.98819    0.28467
    0.01515   10.65653    4.94799    0.30477
    0.01520   10.73693    4.86759    0.28467
    0.01525   10.65653    4.84749    0.30477
    0.01530   10.69673    4.74698    0.32487
    0.01535   10.67663    4.62638    0.28467
    0.01540   10.65653    4.54598    0.28467
    0.01545   10.65653    4.56608    0.36508
    0.01550   10.69673    4.50578    0.28467
    0.01555   10.71683    4.32487    0.30477
    0.01560   10.57613    4.22437    0.36508
    0.01565   10.65653    4.24447    0.36508
    0.01570   10.69673    4.18417    0.36508
    0.01575   10.59623    4.16407    0.42538
    0.01580   10.65653    3.98317    0.44548
    0.01585   10.65653    3.98317    0.36508
    0.01590   10.65653    3.86256    0.40528
    0.01595   10.65653    3.98317    0.42538
    0.01600   10.65653    3.74196    0.44548
    0.01605   10.61633    3.68166    0.42538
    0.01610   10.61633    3.62136    0.44548
    0.01615   10.65653    3.66156    0.44548
    0.01620   10.65653    3.58116    0.36508
    0.01625   10.65653    3.42035    0.46558
    0.01630   10.61633    3.33995    0.44548
    0.01635   10.59623    3.21935    0.46558
    0.01640   10.57613    3.25955    0.44548
    0.01645   10.49573    3.17915    0.46558
    0.01650   10.57613    3.09874    0.52588
    0.01655   10.57613    3.03844    0.46558
    0.01660   10.49573    3.01834    0.44548
    0.01665   10.47563    2.87764    0.50578
    0.01670   10.49573    2.89774    0.52588
    0.01675   10.53593    2.77714    0.60628
    0.01680   10.57613    2.61633    0.52588
    0.01685   10.41533    2.67663    0.52588
    0.01690   10.41533    2.57613    0.60628
    0.01695   10.41533    2.59623    0.62638
    0.01700   10.41533    2.45553    0.68668
    0.01705   10.41533    2.35503    0.60628
    0.01710   10.33492    2.33492    0.60628
    0.01715   10.39523    2.27462    0.60628
    0.01720   10.25452    2.21432    0.68668
    0.01725   10.33492    2.11382    0.74698
    0.01730   10.33492    2.09372    0.72688
    0.01735   10.33492    2.05352    0.74698
    0.01740   10.25452    1.97312    0.76709
    0.01745   10.35502    1.85251    0.70678
    0.01750   10.33492    1.81231    0.80729
    0.01755   10.33492    1.81231    0.78719
    0.01760   10.25452    1.73191    0.76709
    0.01765   10.25452    1.71181    0.90779
    0.01770   10.25452    1.65151    0.80729
    0.01775   10.25452    1.59121    0.90779
    0.01780   10.25452    1.57111    0.84749
    0.01785   10.19422    1.49070    0.86759
    0.01790   10.21432    1.49070    0.96809
    0.01795   10.27462    1.49070    1.06859
    0.01800   10.25452    1.41030    1.08869
    0.01805   10.19422    1.32990    1.08869
    0.01810   10.21432    1.32990    1.12889
    0.01815   10.31482    1.30980    1.10879
    0.01820   10.25452    1.32990    1.16910
    0.01825   10.23442    1.24950    1.24950
    0.01830   10.29472    1.24950    1.32990
    0.01835   10.29472    1.12889    1.30980
    0.01840   10.33492    1.16910    1.32990
    0.01845   10.31482    1.14899    1.35000
    0.01850   10.33492    1.08869    1.49070
    0.01855   10.31482    1.14899    1.47060
    0.01860   10.25452    1.00829    1.49070
    0.01865   10.33492    1.00829    1.57111
    0.01870   10.33492    0.96809    1.65151
    0.01875   10.31482    0.94799    1.73191
    0.01880   10.25452    0.92789    1.73191
    0.01885   10.33492    0.84749    1.81231
    0.01890   10.33492    0.84749    1.81231
    0.01895   10.43543    0.86759    1.95302
    0.01900   10.33492    0.84749    2.05352
    0.01905   10.35502    0.84749    2.05352
    0.01910   10.45553    0.76709    2.05352
    0.01915   10.41533    0.76709    2.11382
    0.01920   10.41533    0.68668    2.21432
    0.01925   10.41533    0.76709    2.27462
    0.01930   10.45553    0.72688    2.29472
    0.01935   10.43543    0.70678    2.29472
    0.01940   10.41533    0.60628    2.29472
    0.01945   10.43543    0.68668    2.47563
    0.01950   10.45553    0.64648    2.57613
    0.01955   10.43543    0.66658    2.61633
    0.01960   10.49573    0.60628    2.61633
    0.01965   10.49573    0.46558    2.67663
    0.01970   10.49573    0.60628    2.69673
    0.01975   10.45553    0.52588    2.85754
    0.01980   10.57613    0.52588    2.85754
    0.01985   10.49573    0.52588    2.87764
    0.01990   10.49573    0.52588    2.89774
    0.01995   10.53593    0.52588    3.07864
    0.02000   10.49573    0.52588    3.17915
    0.02005   10.55603    0.44548    3.23945
    0.02010   10.49573    0.48568    3.17915
    0.02015   10.49573    0.44548    3.23945
    0.02020   10.49573    0.44548    3.42035
    0.02025   10.51583    0.44548    3.48065
    0.02030   10.57613    0.40528    3.54095
    0.02035   10.63643    0.38518    3.56106
    0.02040   10.57613    0.44548    3.50075
    0.02045   10.57613    0.42538    3.62136
    0.02050   10.57613    0.40528    3.74196
    0.02055   10.57613    0.40528    3.88266
    0.02060   10.57613    0.44548    3.90276
    0.02065   10.57613    0.36508    3.90276
    0.02070   10.53593    0.32487    4.02337
    0.02075   10.59623    0.44548    4.08367
    0.02080   10.65653    0.36508    4.14397
    0.02085   10.59623    0.28467    4.16407
    0.02090   10.65653    0.32487    4.18417
    0.02095   10.65653    0.28467    4.32487
    0.02100   10.65653    0.36508    4.46558
    0.02105   10.57613    0.34497    4.46558
    0.02110   10.61633    0.28467    4.46558
    0.02115   10.65653    0.28467    4.54598
    0.02120   10.65653    0.28467    4.70678
    0.02125   10.67663    0.34497    4.78719
    0.02130   10.73693    0.36508    4.82739
    0.02135   10.59623    0.36508    4.84749
    0.02140   10.65653    0.36508    4.94799
    0.02145   10.65653    0.34497    5.02839
    0.02150   10.65653    0.36508    5.10879
    0.02155   10.65653    0.36508    5.16910
    0.02160   10.65653    0.36508    5.18920
    0.02165   10.65653    0.24447    5.26960
    0.02170   10.61633    0.32487    5.26960
    0.02175   10.67663    0.32487    5.41030
    0.02180   10.65653    0.28467    5.51080
    0.02185   10.71683    0.28467    5.51080
    0.02190   10.61633    0.28467    5.51080
    0.02195   10.65653    0.28467    5.65151
    0.02200   10.57613    0.28467    5.75201
    0.02205   10.67663    0.28467    5.83241
    0.02210   10.61633    0.24447    5.79221
    0.02215   10.65653    0.28467    5.91281
    0.02220   10.65653    0.36508    6.07362
    0.02225   10.65653    0.34497    6.09372
    0.02230   10.65653    0.32487    6.15402
    0.02235   10.67663    0.36508    6.13392
    0.02240   10.57613    0.28467    6.23442
    0.02245   10.65653    0.30477    6.21432
    0.02250   10.69673    0.32487    6.39523
    0.02255   10.71683    0.38518    6.41533
    0.02260   10.65653    0.36508    6.47563
    0.02265   10.65653    0.36508    6.61633
    0.02270   10.61633    0.40528    6.67663
    0.02275   10.59623    0.36508    6.71683
    0.02280   10.65653    0.44548    6.87764
    0.02285   10.51583    0.44548    6.81734
    0.02290   10.61633    0.44548    6.87764
    0.02295   10.59623    0.46558    7.03844
    0.02300   10.57613    0.52588    7.11884
    0.02305   10.59623    0.50578    7.25955
    0.02310   10.53593    0.52588    7.19925
    0.02315   10.51583    0.44548    7.27965
    0.02320   10.57613    0.52588    7.36005
    0.02325   10.51583    0.44548    7.48065
    0.02330   10.53593    0.52588    7.52085
    0.02335   10.51583    0.52588    7.46055
    0.02340   10.49573    0.52588    7.60126
    0.02345   10.47563    0.58618    7.62136
    0.02350   10.49573    0.52588    7.76206
    0.02355   10.49573    0.54598    7.78216
    0.02360   10.49573    0.60628    7.84246
    0.02365   10.49573    0.60628    7.94296
    0.02370   10.45553    0.56608    8.00327
    0.02375   10.43543    0.60628    8.06357
    0.02380   10.41533    0.60628    8.16407
    0.02385   10.39523    0.66658    8.16407
    0.02390   10.41533    0.60628    8.28467
    0.02395   10.35502    0.66658    8.32487
    0.02400   10.41533    0.76709    8.32487
    0.02405   10.39523    0.68668    8.48568
    0.02410   10.33492    0.72688    8.48568
    0.02415   10.33492    0.76709    8.58618
    0.02420   10.33492    0.76709    8.64648
    0.02425   10.33492    0.76709    8.72688
    0.02430   10.29472    0.76709    8.72688
    0.02435   10.23442    0.76709    8.86759
    0.02440   10.25452    0.76709    8.88769
    0.02445   10.23442    0.78719    8.96809
    0.02450   10.29472    0.84749    9.00829
    0.02455   10.17412    0.90779    9.12889
    0.02460   10.17412    0.76709    9.12889
    0.02465   10.15402    0.76709    9.12889
    0.02470   10.05352    0.84749    9.20930
    0.02475   10.11382    0.84749    9.28970
    0.02480   10.09372    0.84749    9.37010
    0.02485    9.97312    0.78719    9.35000
    0.02490   10.05352    0.80729    9.37010
    0.02495   10.03342    0.84749    9.45050
    0.02500   10.01332    0.84749    9.53090
    0.02505    9.95301    0.82739    9.61131
    0.02510    9.93291    0.84749    9.57111
    0.02515    9.93291    0.84749    9.67161
    0.02520    9.93291    0.84749    9.69171
    0.02525    9.85251    0.84749    9.71181
    0.02530    9.85251    0.72688    9.73191
    0.02535    9.79221    0.78719    9.77211
    0.02540    9.77211    0.76709    9.85251
    0.02545    9.67161    0.76709    9.89271
    0.02550    9.65151    0.80729    9.93291
    0.02555    9.61131    0.84749    9.93291
    0.02560    9.53090    0.76709    9.93291
    0.02565    9.59121    0.74698    9.99322
    0.02570    9.49070    0.72688    9.97312
    0.02575    9.51080    0.76709   10.07362
    0.02580    9.45050    0.68668   10.01332
    0.02585    9.35000    0.68668   10.09372
    0.02590    9.28970    0.72688   10.09372
    0.02595    9.28970    0.70678   10.15402
    0.02600    9.28970    0.76709   10.17412
    0.02605    9.22940    0.74698   10.17412
    0.02610    9.04849    0.64648   10.17412
    0.02615    9.12889    0.64648   10.23442
    0.02620    9.04849    0.68668   10.25452
    0.02625    9.04849    0.70678   10.33492
    0.02630    8.96809    0.68668   10.33492
    0.02635    8.88769    0.60628   10.33492
    0.02640    8.80729    0.68668   10.33492
    0.02645    8.74698    0.60628   10.33492
    0.02650    8.76709    0.56608   10.33492
    0.02655    8.72688    0.52588   10.41533
    0.02660    8.56608    0.52588   10.41533
    0.02665    8.50578    0.52588   10.47563
    0.02670    8.52588    0.52588   10.37513
    0.02675    8.54598    0.46558   10.49573
    0.02680    8.40528    0.52588   10.49573
    0.02685    8.32487    0.40528   10.49573
    0.02690    8.24447    0.48568   10.49573
    0.02695    8.12387    0.44548   10.51583
    0.02700    8.16407    0.44548   10.57613
    0.02705    8.16407    0.50578   10.43543
    0.02710    7.92286    0.44548   10.57613
    0.02715    7.86256    0.44548   10.51583
    0.02720    7.84246    0.44548   10.57613
    0.02725    7.90276    0.44548   10.61633
    0.02730    7.76206    0.40528   10.57613
    0.02735    7.70176    0.38518   10.55603
    0.02740    7.60126    0.44548   10.49573
    0.02745    7.56106    0.32487   10.59623
    0.02750    7.52085    0.36508   10.53593
    0.02755    7.44045    0.42538   10.65653
    0.02760    7.44045    0.44548   10.57613
    0.02765    7.27965    0.36508   10.57613
    0.02770    7.23945    0.36508   10.57613
    0.02775    7.21935    0.30477   10.69673
    0.02780    7.19925    0.36508   10.65653
    0.02785    7.01834    0.42538   10.61633
    0.02790    6.95804    0.32487   10.61633
    0.02795    6.93794    0.36508   10.59623
    0.02800    6.95804    0.28467   10.65653
    0.02805    6.85754    0.28467   10.69673
    0.02810    6.71683    0.32487   10.65653
    0.02815    6.55603    0.30477   10.63643
    0.02820    6.63643    0.36508   10.65653
    0.02825    6.55603    0.30477   10.65653
    0.02830    6.47563    0.36508   10.65653
    0.02835    6.37513    0.36508   10.71683
    0.02840    6.23442    0.36508   10.73693
    0.02845    6.31482    0.34497   10.63643
    0.02850    6.23442    0.36508   10.65653
    0.02855    6.17412    0.22437   10.67663
    0.02860    5.99322    0.28467   10.73693
    0.02865    5.97312    0.34497   10.65653
    0.02870    5.91281    0.28467   10.69673
    0.02875    5.91281    0.28467   10.59623
    0.02880    5.83241    0.28467   10.65653
    0.02885    5.69171    0.34497   10.67663
    0.02890    5.59121    0.28467   10.69673
    0.02895    5.65151    0.28467   10.65653
    0.02900    5.67161    0.36508   10.73693
    0.02905    5.45050    0.34497   10.67663
    0.02910    5.39020    0.32487   10.69673
    0.02915    5.28970    0.28467   10.63643
    0.02920    5.35000    0.36508   10.65653
    0.02925    5.24950    0.22437   10.65653
    0.02930    5.06859    0.24447   10.61633
    0.02935    5.02839    0.34497   10.67663
    0.02940    4.86759    0.28467   10.73693
    0.02945    4.88769    0.28467   10.65653
    0.02950    4.94799    0.32487   10.61633
    0.02955    4.78719    0.34497   10.63643
    0.02960    4.70678    0.36508   10.57613
    0.02965    4.64648    0.32487   10.63643
    0.02970    4.58618    0.32487   10.65653
    0.02975    4.54598    0.36508   10.63643
    0.02980    4.54598    0.44548   10.57613
    0.02985    4.32487    0.30477   10.49573
    0.02990    4.26457    0.36508   10.57613
    0.02995    4.28467    0.36508   10.57613
    0.03000    4.14397    0.36508   10.57613
    0.03005    4.14397    0.42538   10.55603
    0.03010    4.02337    0.40528   10.49573
    0.03015    3.92286    0.36508   10.51583
    0.03020    3.90276    0.44548   10.57613
    0.03025    3.82236    0.38518   10.47563
    0.03030    3.74196    0.52588   10.49573
    0.03035    3.74196    0.44548   10.47563
    0.03040    3.58116    0.44548   10.49573
    0.03045    3.50075    0.44548   10.47563
    0.03050    3.58116    0.48568   10.41533
    0.03055    3.50075    0.46558   10.43543
    0.03060    3.33995    0.44548   10.41533
    0.03065    3.25955    0.46558   10.41533
    0.03070    3.17915    0.56608   10.33492
    0.03075    3.27965    0.50578   10.41533
    0.03080    3.09874    0.52588   10.33492
    0.03085    2.95804    0.52588   10.33492
    0.03090    2.93794    0.52588   10.29472
    0.03095    2.91784    0.62638   10.33492
    0.03100    2.85754    0.60628   10.33492
    0.03105    2.79724    0.62638   10.33492
    0.03110    2.65653    0.60628   10.25452
    0.03115    2.61633    0.54598   10.31482
    0.03120    2.53593    0.60628   10.25452
    0.03125    2.51583    0.62638   10.25452
    0.03130    2.45553    0.64648   10.25452
    0.03135    2.37513    0.68668   10.11382
    0.03140    2.37513    0.68668   10.17412
    0.03145    2.23442    0.68668   10.15402
    0.03150    2.21432    0.76709   10.17412
    0.03155    2.13392    0.74698   10.17412
    0.03160    2.05352    0.68668   10.17412
    0.03165    2.03342    0.70678   10.19422
    0.03170    1.93291    0.80729   10.13392
    0.03175    1.89271    0.86759   10.17412
    0.03180    1.81231    0.84749   10.09372
    0.03185    1.81231    0.84749   10.09372
    0.03190    1.73191    0.92789   10.17412
    0.03195    1.73191    0.94799   10.17412
    0.03200    1.65151    1.00829   10.25452
    0.03205    1.63141    1.02839   10.17412
    0.03210    1.57111    1.04849   10.09372
    0.03215    1.53090    1.00829   10.11382
    0.03220    1.41030    1.08869   10.17412
    0.03225    1.41030    1.14899   10.13392
    0.03230    1.37010    1.20930   10.17412
    0.03235    1.35000    1.18920   10.11382
    0.03240    1.32990    1.32990   10.17412
    0.03245    1.22940    1.32990   10.23442
    0.03250    1.28970    1.41030   10.17412
    0.03255    1.24950    1.41030   10.25452
    0.03260    1.16910    1.49070   10.17412
    0.03265    1.22940    1.49070   10.15402
    0.03270    1.16910    1.65151   10.17412
    0.03275    1.14899    1.65151   10.17412
    0.03280    1.16910    1.65151   10.25452
    0.03285    1.06859    1.65151   10.23442
    0.03290    1.00829    1.81231   10.25452
    0.03295    0.94799    1.89271   10.23442
    0.03300    0.92789    1.89271   10.25452
    0.03305    0.92789    1.89271   10.25452
    0.03310    0.88769    2.01332   10.21432
    0.03315    0.84749    2.03342   10.31482
    0.03320    0.76709    2.13392   10.17412
    0.03325    0.84749    2.19422   10.33492
